MJD,Altitude,Latitude,Longitude,SPS,Alpha
32321.83194,1.22E+04,1.22E+00,132.777376,119.216901,90
32321.83264,1.22E+04,1.04E+00,132.681507,119.174249,90
32321.83333,1.22E+04,8.61E-01,132.586006,119.130986,90
32321.83403,1.21E+04,6.83E-01,132.490883,119.087105,90
32321.83472,1.21E+04,5.04E-01,132.396151,119.042602,90
32321.83542,1.21E+04,3.24E-01,132.301821,118.997471,90
32321.83611,1.21E+04,1.45E-01,132.207905,118.951706,90
32321.83681,1.20E+04,-3.59E-02,132.114416,118.905302,90
32321.8375,1.20E+04,-2.17E-01,132.021365,118.858252,90
32321.83819,1.20E+04,-3.98E-01,131.928767,118.810551,90
32321.83889,1.20E+04,-5.80E-01,131.836632,118.762192,90
32321.83958,1.20E+04,-7.63E-01,131.744974,118.713169,90
32321.84028,1.19E+04,-9.46E-01,131.653807,118.663476,90
32321.84097,1.19E+04,-1.13E+00,131.563143,118.613106,90
32321.84167,1.19E+04,-1.31E+00,131.472996,118.562052,90
32321.84236,1.19E+04,-1.50E+00,131.38338,118.510307,90
32321.84306,1.18E+04,-1.68E+00,131.294308,118.457864,90
32321.84375,1.18E+04,-1.87E+00,131.205795,118.404715,90
32321.84444,1.18E+04,-2.06E+00,131.117856,118.350854,90
32321.84514,1.17E+04,-2.24E+00,131.030505,118.296272,90
32321.84583,1.17E+04,-2.43E+00,130.943756,118.240962,90
32321.84653,1.17E+04,-2.62E+00,130.857626,118.184915,90
32321.84722,1.17E+04,-2.81E+00,130.772129,118.128124,90
32321.84792,1.16E+04,-3.00E+00,130.687282,118.07058,90
32321.84861,1.16E+04,-3.19E+00,130.6031,118.012274,90
32321.84931,1.16E+04,-3.38E+00,130.519599,117.953198,90
32321.85,1.15E+04,-3.58E+00,130.436797,117.893343,90
32321.85069,1.15E+04,-3.77E+00,130.35471,117.832698,90
32321.85139,1.15E+04,-3.96E+00,130.273356,117.771256,90
32321.85208,1.15E+04,-4.16E+00,130.192751,117.709006,90
32321.85278,1.14E+04,-4.35E+00,130.112915,117.645938,90
32321.85347,1.14E+04,-4.55E+00,130.033865,117.582042,90
32321.85417,1.14E+04,-4.75E+00,129.955621,117.517308,90
32321.85486,1.13E+04,-4.94E+00,129.8782,117.451725,90
32321.85556,1.13E+04,-5.14E+00,129.801624,117.385282,90
32321.85625,1.13E+04,-5.34E+00,129.72591,117.317968,90
32321.85694,1.12E+04,-5.54E+00,129.651081,117.249772,90
32321.85764,1.12E+04,-5.74E+00,129.577157,117.180682,90
32321.85833,1.12E+04,-5.95E+00,129.504159,117.110686,90
32321.85903,1.11E+04,-6.15E+00,129.432108,117.039772,90
32321.85972,1.11E+04,-6.35E+00,129.361027,116.967928,90
32321.86042,1.11E+04,-6.56E+00,129.290939,116.895139,90
32321.86111,1.10E+04,-6.76E+00,129.221866,116.821394,90
32321.86181,1.10E+04,-6.97E+00,129.153834,116.746679,90
32321.8625,1.09E+04,-7.18E+00,129.086865,116.67098,90
32321.86319,1.09E+04,-7.39E+00,129.020984,116.594282,90
32321.86389,1.09E+04,-7.60E+00,128.956219,116.516572,90
32321.86458,1.08E+04,-7.81E+00,128.892593,116.437835,90
32321.86528,1.08E+04,-8.02E+00,128.830135,116.358054,90
32321.86597,1.07E+04,-8.23E+00,128.768871,116.277216,90
32321.86667,1.07E+04,-8.45E+00,128.70883,116.195303,90
32321.86736,1.07E+04,-8.66E+00,128.650041,116.112299,90
32321.86806,1.06E+04,-8.88E+00,128.592533,116.028188,90
32321.86875,1.06E+04,-9.10E+00,128.536336,115.942952,90
32321.86944,1.05E+04,-9.32E+00,128.481483,115.856574,90
32321.87014,1.05E+04,-9.54E+00,128.428003,115.769036,90
32321.87083,1.05E+04,-9.76E+00,128.375932,115.680318,90
32321.87153,1.04E+04,-9.98E+00,128.325301,115.590403,90
32321.87222,1.04E+04,-1.02E+01,128.276147,115.49927,90
32321.87292,1.03E+04,-1.04E+01,128.228503,115.406899,90
32321.87361,1.03E+04,-1.07E+01,128.182408,115.31327,90
32321.87431,1.02E+04,-1.09E+01,128.137899,115.218361,90
32321.875,1.02E+04,-1.11E+01,128.095014,115.122152,90
32321.87569,1.01E+04,-1.13E+01,128.053793,115.02462,90
32321.87639,1.01E+04,-1.16E+01,128.014277,114.925741,90
32321.87708,1.01E+04,-1.18E+01,127.976509,114.825493,90
32321.87778,1.00E+04,-1.20E+01,127.940532,114.723852,90
32321.87847,9.96E+03,-1.23E+01,127.90639,114.620792,90
32321.87917,9.91E+03,-1.25E+01,127.87413,114.516289,90
32321.87986,9.87E+03,-1.28E+01,127.843799,114.410316,90
32321.88056,9.82E+03,-1.30E+01,127.815446,114.302847,90
32321.88125,9.77E+03,-1.32E+01,127.789122,114.193854,90
32321.88194,9.72E+03,-1.35E+01,127.764879,114.083308,90
32321.88264,9.67E+03,-1.37E+01,127.74277,113.971181,90
32321.88333,9.62E+03,-1.40E+01,127.722852,113.857443,90
32321.88403,9.57E+03,-1.42E+01,127.705181,113.742063,90
32321.88472,9.51E+03,-1.45E+01,127.689817,113.625009,90
32321.88542,9.46E+03,-1.47E+01,127.67682,113.506249,90
32321.88611,9.41E+03,-1.50E+01,127.666255,113.385749,90
32321.88681,9.36E+03,-1.53E+01,127.658186,113.263475,90
32321.8875,9.30E+03,-1.55E+01,127.652682,113.139391,90
32321.88819,9.25E+03,-1.58E+01,127.649811,113.013462,90
32321.88889,9.19E+03,-1.60E+01,127.649647,112.885649,90
32321.88958,9.14E+03,-1.63E+01,127.652265,112.755913,90
32321.89028,9.08E+03,-1.66E+01,127.657742,112.624216,90
32321.89097,9.03E+03,-1.68E+01,127.666159,112.490515,90
32321.89167,8.97E+03,-1.71E+01,127.677599,112.354769,90
32321.89236,8.91E+03,-1.74E+01,127.692148,112.216934,90
32321.89306,8.86E+03,-1.77E+01,127.709898,112.076965,90
32321.89375,8.80E+03,-1.79E+01,127.730939,111.934815,90
32321.89444,8.74E+03,-1.82E+01,127.75537,111.790438,90
32321.89514,8.68E+03,-1.85E+01,127.783291,111.643783,90
32321.89583,8.62E+03,-1.88E+01,127.814806,111.4948,90
32321.89653,8.56E+03,-1.91E+01,127.850023,111.343437,90
32321.89722,8.50E+03,-1.94E+01,127.889056,111.189638,90
32321.89792,8.44E+03,-1.97E+01,127.932021,111.03335,90
32321.89861,8.38E+03,-2.00E+01,127.979041,110.874513,90
32321.89931,8.31E+03,-2.03E+01,128.030242,110.713068,90
32321.9,8.25E+03,-2.06E+01,128.085758,110.548954,90
32321.90069,8.19E+03,-2.09E+01,128.145726,110.382106,90
32321.90139,8.12E+03,-2.12E+01,128.21029,110.21246,90
32321.90208,8.06E+03,-2.15E+01,128.2796,110.039948,90
32321.90278,7.99E+03,-2.18E+01,128.353812,109.864498,90
32321.90347,7.93E+03,-2.21E+01,128.433091,109.686039,90
32321.90417,7.86E+03,-2.24E+01,128.517607,109.504494,90
32321.90486,7.80E+03,-2.27E+01,128.607538,109.319788,90
32321.90556,7.73E+03,-2.31E+01,128.703071,109.131838,90
32321.90625,7.66E+03,-2.34E+01,128.804401,108.940561,90
32321.90694,7.59E+03,-2.37E+01,128.911733,108.745872,90
32321.90764,7.52E+03,-2.41E+01,129.02528,108.54768,90
32321.90833,7.46E+03,-2.44E+01,129.145267,108.345893,90
32321.90903,7.39E+03,-2.47E+01,129.27193,108.140415,90
32321.90972,7.31E+03,-2.51E+01,129.405513,107.931147,90
32321.91042,7.24E+03,-2.54E+01,129.546277,107.717985,90
32321.91111,7.17E+03,-2.58E+01,129.694493,107.500821,90
32321.91181,7.10E+03,-2.61E+01,129.850447,107.279545,90
32321.9125,7.03E+03,-2.65E+01,130.014438,107.054042,90
32321.91319,6.95E+03,-2.69E+01,130.186783,106.824192,90
32321.91389,6.88E+03,-2.72E+01,130.367814,106.58987,90
32321.91458,6.81E+03,-2.76E+01,130.557882,106.350947,90
32321.91528,6.73E+03,-2.80E+01,130.757355,106.10729,90
32321.91597,6.65E+03,-2.84E+01,130.966623,105.858758,90
32321.91667,6.58E+03,-2.87E+01,131.186096,105.605206,90
32321.91736,6.50E+03,-2.91E+01,131.416208,105.346485,90
32321.91806,6.42E+03,-2.95E+01,131.657417,105.082437,90
32321.91875,6.35E+03,-2.99E+01,131.910209,104.812899,90
32321.91944,6.27E+03,-3.03E+01,132.175095,104.537701,90
32321.92014,6.19E+03,-3.07E+01,132.452618,104.256667,90
32321.92083,6.11E+03,-3.11E+01,132.743353,103.969613,90
32321.92153,6.03E+03,-3.16E+01,133.04791,103.676347,90
32321.92222,5.95E+03,-3.20E+01,133.366936,103.37667,90
32321.92292,5.87E+03,-3.24E+01,133.701116,103.070373,90
32321.92361,5.78E+03,-3.28E+01,134.051181,102.75724,90
32321.92431,5.70E+03,-3.33E+01,134.417905,102.437045,90
32321.925,5.62E+03,-3.37E+01,134.802113,102.109553,90
32321.92569,5.53E+03,-3.42E+01,135.204683,101.774518,90
32321.92639,5.45E+03,-3.46E+01,135.626549,101.431684,90
32321.92708,5.36E+03,-3.51E+01,136.068707,101.080784,90
32321.92778,5.28E+03,-3.55E+01,136.53222,100.721539,90
32321.92847,5.19E+03,-3.60E+01,137.018221,100.353658,90
32321.92917,5.10E+03,-3.65E+01,137.52792,99.976838,90
32321.92986,5.02E+03,-3.69E+01,138.062609,99.590763,90
32321.93056,4.93E+03,-3.74E+01,138.623669,99.195102,90
32321.93125,4.84E+03,-3.79E+01,139.212576,98.789511,90
32321.93194,4.75E+03,-3.84E+01,139.830908,98.373631,90
32321.93264,4.66E+03,-3.89E+01,140.480354,97.947086,90
32321.93333,4.57E+03,-3.94E+01,141.162719,97.509486,90
32321.93403,4.48E+03,-3.99E+01,141.879935,97.060424,90
32321.93472,4.39E+03,-4.04E+01,142.634067,96.599475,90
32321.93542,4.30E+03,-4.09E+01,143.427326,96.126196,90
32321.93611,4.21E+03,-4.14E+01,144.262072,95.640129,90
32321.93681,4.11E+03,-4.19E+01,145.140829,95.140794,90
32321.9375,4.02E+03,-4.24E+01,146.066286,94.627694,90
32321.93819,3.93E+03,-4.29E+01,147.041313,94.100314,90
32321.93889,3.83E+03,-4.34E+01,148.06896,93.558119,90
32321.93958,3.74E+03,-4.40E+01,149.152468,93.000555,90
32321.94028,3.64E+03,-4.45E+01,150.295266,92.427052,90
32321.94097,3.55E+03,-4.50E+01,151.500974,91.83702,90
32321.94167,3.45E+03,-4.55E+01,152.773396,91.229856,90
32321.94236,3.35E+03,-4.60E+01,154.116509,90.604938,90
32321.94306,3.26E+03,-4.64E+01,155.534445,89.961637,90
32321.94375,3.16E+03,-4.69E+01,157.031461,89.29931,90
32321.94444,3.06E+03,-4.74E+01,158.611903,88.61731,90
32321.94514,2.97E+03,-4.78E+01,160.280147,87.914989,90
32321.94583,2.87E+03,-4.82E+01,162.040531,87.191704,90
32321.94653,2.77E+03,-4.86E+01,163.897267,86.446825,90
32321.94722,2.68E+03,-4.90E+01,165.854323,85.679741,90
32321.94792,2.58E+03,-4.93E+01,167.915289,84.889876,90
32321.94861,2.48E+03,-4.96E+01,170.083213,84.076702,90
32321.94931,2.38E+03,-4.99E+01,172.36042,83.239752,90
32321.95,2.29E+03,-5.01E+01,174.748298,82.378644,90
32321.95069,2.19E+03,-5.03E+01,177.247078,81.493105,90
32321.95139,2.10E+03,-5.03E+01,179.855614,80.583,90
32321.95208,2.00E+03,-5.04E+01,182.571159,79.648365,90
32321.95278,1.91E+03,-5.03E+01,185.389188,78.689451,90
32321.95347,1.81E+03,-5.02E+01,188.303259,77.706771,90
32321.95417,1.72E+03,-4.99E+01,191.30496,76.701156,90
32321.95486,1.63E+03,-4.96E+01,194.383946,75.673817,90
32321.95556,1.54E+03,-4.91E+01,197.528087,74.62642,90
32321.95625,1.45E+03,-4.85E+01,200.723741,73.561169,90
32321.95694,1.37E+03,-4.78E+01,203.956132,72.480892,90
32321.95764,1.28E+03,-4.70E+01,207.209816,71.389137,90
32321.95833,1.20E+03,-4.60E+01,210.469213,70.290273,90
32321.95903,1.12E+03,-4.49E+01,213.719137,69.189587,90
32321.95972,1.05E+03,-4.36E+01,216.945307,68.093376,90
32321.96042,9.72E+02,-4.22E+01,220.134778,67.009025,90
32321.96111,9.02E+02,-4.06E+01,223.276267,65.945057,90
32321.96181,8.35E+02,-3.89E+01,226.360348,64.911147,90
32321.9625,7.72E+02,-3.70E+01,229.379534,63.918082,90
32321.96319,7.14E+02,-3.50E+01,232.328226,62.977653,90
32321.96389,6.60E+02,-3.29E+01,235.202591,62.10246,90
32321.96458,6.11E+02,-3.06E+01,238.000368,61.305625,90
32321.96528,5.67E+02,-2.81E+01,240.720669,60.600408,90
32321.96597,5.29E+02,-2.56E+01,243.363783,59.999727,90
32321.96667,4.96E+02,-2.30E+01,245.931031,59.515618,90
32321.96736,4.70E+02,-2.02E+01,248.424658,59.158672,90
32321.96806,4.50E+02,-1.74E+01,250.847786,58.937494,90
32321.96875,4.36E+02,-1.45E+01,253.204376,58.858251,90
32321.96944,4.29E+02,-1.16E+01,255.499192,58.924347,90
32321.97014,4.30E+02,-8.67E+00,257.737725,59.136255,90
32321.97083,4.37E+02,-5.71E+00,259.926052,59.491511,90
32321.97153,4.51E+02,-2.76E+00,262.070635,59.984851,90
32321.97222,4.72E+02,1.67E-01,264.178071,60.608473,90
32321.97292,5.01E+02,3.06E+00,266.254826,61.352389,90
32321.97361,5.36E+02,5.90E+00,268.306993,62.20486,90
32321.97431,5.77E+02,8.67E+00,270.340104,63.152872,90
32321.975,6.24E+02,1.14E+01,272.35901,64.182656,90
32321.97569,6.76E+02,1.40E+01,274.367842,65.280195,90
32321.97639,7.34E+02,1.65E+01,276.370023,66.431703,90
32321.97708,7.96E+02,1.89E+01,278.368323,67.624029,90
32321.97778,8.62E+02,2.13E+01,280.364938,68.844981,90
32321.97847,9.33E+02,2.35E+01,282.361559,70.083543,90
32321.97917,1.01E+03,2.56E+01,284.359443,71.330001,90
32321.97986,1.08E+03,2.76E+01,286.359459,72.575972,90
32321.98056,1.16E+03,2.95E+01,288.362128,73.814382,90
32321.98125,1.25E+03,3.13E+01,290.367643,75.03938,90
32321.98194,1.33E+03,3.30E+01,292.375881,76.24623,90
32321.98264,1.42E+03,3.46E+01,294.386412,77.431186,90
32321.98333,1.51E+03,3.61E+01,296.398508,78.591363,90
32321.98403,1.60E+03,3.75E+01,298.411147,79.72461,90
32321.98472,1.69E+03,3.88E+01,300.423028,80.829397,90
32321.98542,1.78E+03,4.00E+01,302.432584,81.90471,90
32321.98611,1.87E+03,4.12E+01,304.43801,82.949959,90
32321.98681,1.97E+03,4.22E+01,306.437285,83.964897,90
32321.9875,2.06E+03,4.32E+01,308.428204,84.949556,90
32321.98819,2.16E+03,4.41E+01,310.408418,85.904188,90
32321.98889,2.26E+03,4.49E+01,312.375466,86.829219,90
32321.98958,2.35E+03,4.56E+01,314.326823,87.725207,90
32321.99028,2.45E+03,4.63E+01,316.259933,88.592813,90
32321.99097,2.55E+03,4.69E+01,318.172256,89.432771,90
32321.99167,2.65E+03,4.75E+01,320.061302,90.245867,90
32321.99236,2.75E+03,4.80E+01,321.924668,91.032924,90
32321.99306,2.84E+03,4.85E+01,323.76007,91.794784,90
32321.99375,2.94E+03,4.89E+01,325.565371,92.532297,90
32321.99444,3.04E+03,4.92E+01,327.338602,93.246316,90
32321.99514,3.14E+03,4.95E+01,329.077983,93.937684,90
32321.99583,3.23E+03,4.98E+01,330.781934,94.607233,90
32321.99653,3.33E+03,5.00E+01,332.449084,95.255776,90
32321.99722,3.43E+03,5.02E+01,334.078272,95.884108,90
32321.99792,3.52E+03,5.04E+01,335.668552,96.493001,90
32321.99861,3.62E+03,5.05E+01,337.219182,97.083201,90
32321.99931,3.71E+03,5.06E+01,338.729624,97.655431,90
32322,3.81E+03,5.07E+01,340.199526,98.210386,90
32322.00069,3.90E+03,5.07E+01,341.628719,98.748736,90
32322.00139,4.00E+03,5.07E+01,343.017196,99.271125,90
32322.00208,4.09E+03,5.07E+01,344.365101,99.778171,90
32322.00278,4.19E+03,5.07E+01,345.672718,100.270466,90
32322.00347,4.28E+03,5.06E+01,346.94045,100.748578,90
32322.00417,4.37E+03,5.06E+01,348.168807,101.21305,90
32322.00486,4.46E+03,5.05E+01,349.358392,101.664402,90
32322.00556,4.55E+03,5.04E+01,350.509889,102.103132,90
32322.00625,4.64E+03,5.03E+01,351.624047,102.529715,90
32322.00694,4.73E+03,5.02E+01,352.701672,102.944606,90
32322.00764,4.82E+03,5.00E+01,353.743612,103.348239,90
32322.00833,4.91E+03,4.99E+01,354.750751,103.741031,90
32322.00903,5.00E+03,4.97E+01,355.723996,104.123376,90
32322.00972,5.09E+03,4.96E+01,356.664275,104.495656,90
32322.01042,5.18E+03,4.94E+01,357.572523,104.858233,90
32322.01111,5.26E+03,4.92E+01,358.449681,105.211453,90
32322.01181,5.35E+03,4.90E+01,359.296688,105.555647,90
32322.0125,5.43E+03,4.88E+01,0.114478,105.891132,90
32322.01319,5.52E+03,4.86E+01,0.903975,106.218211,90
32322.01389,5.60E+03,4.84E+01,1.66609,106.537174,90
32322.01458,5.69E+03,4.82E+01,2.401717,106.848297,90
32322.01528,5.77E+03,4.80E+01,3.111734,107.151847,90
32322.01597,5.85E+03,4.78E+01,3.796998,107.448075,90
32322.01667,5.93E+03,4.76E+01,4.458346,107.737227,90
32322.01736,6.02E+03,4.74E+01,5.09659,108.019533,90
32322.01806,6.10E+03,4.71E+01,5.712522,108.295217,90
32322.01875,6.18E+03,4.69E+01,6.306909,108.564493,90
32322.01944,6.25E+03,4.67E+01,6.880494,108.827564,90
32322.02014,6.33E+03,4.65E+01,7.433995,109.084628,90
32322.02083,6.41E+03,4.62E+01,7.968109,109.335871,90
32322.02153,6.49E+03,4.60E+01,8.483506,109.581475,90
32322.02222,6.57E+03,4.58E+01,8.980835,109.821613,90
32322.02292,6.64E+03,4.55E+01,9.460721,110.056451,90
32322.02361,6.72E+03,4.53E+01,9.923764,110.286148,90
32322.02431,6.79E+03,4.50E+01,10.370547,110.510857,90
32322.025,6.87E+03,4.48E+01,10.801626,110.730726,90
32322.02569,6.94E+03,4.46E+01,11.217539,110.945896,90
32322.02639,7.02E+03,4.43E+01,11.618804,111.156504,90
32322.02708,7.09E+03,4.41E+01,12.005918,111.362679,90
32322.02778,7.16E+03,4.38E+01,12.37936,111.564548,90
32322.02847,7.23E+03,4.36E+01,12.739588,111.762232,90
32322.02917,7.30E+03,4.34E+01,13.087046,111.955846,90
32322.02986,7.37E+03,4.31E+01,13.422159,112.145504,90
32322.03056,7.44E+03,4.29E+01,13.745334,112.331314,90
32322.03125,7.51E+03,4.26E+01,14.056965,112.513378,90
32322.03194,7.58E+03,4.24E+01,14.357429,112.691798,90
32322.03264,7.65E+03,4.22E+01,14.647089,112.86667,90
32322.03333,7.72E+03,4.19E+01,14.926295,113.038087,90
32322.03403,7.78E+03,4.17E+01,15.19538,113.20614,90
32322.03472,7.85E+03,4.15E+01,15.454668,113.370914,90
32322.03542,7.92E+03,4.12E+01,15.704469,113.532493,90
32322.03611,7.98E+03,4.10E+01,15.94508,113.690958,90
32322.03681,8.05E+03,4.08E+01,16.176789,113.846388,90
32322.0375,8.11E+03,4.05E+01,16.399872,113.998856,90
32322.03819,8.18E+03,4.03E+01,16.614593,114.148437,90
32322.03889,8.24E+03,4.01E+01,16.821208,114.295199,90
32322.03958,8.30E+03,3.98E+01,17.019963,114.439212,90
32322.04028,8.36E+03,3.96E+01,17.211095,114.58054,90
32322.04097,8.43E+03,3.94E+01,17.39483,114.719248,90
32322.04167,8.49E+03,3.91E+01,17.571389,114.855395,90
32322.04236,8.55E+03,3.89E+01,17.740983,114.989043,90
32322.04306,8.61E+03,3.87E+01,17.903815,115.120248,90
32322.04375,8.67E+03,3.84E+01,18.060081,115.249066,90
32322.04444,8.73E+03,3.82E+01,18.209971,115.37555,90
32322.04514,8.78E+03,3.80E+01,18.353666,115.499754,90
32322.04583,8.84E+03,3.78E+01,18.491343,115.621727,90
32322.04653,8.90E+03,3.76E+01,18.62317,115.741518,90
32322.04722,8.96E+03,3.73E+01,18.749312,115.859174,90
32322.04792,9.01E+03,3.71E+01,18.869925,115.974742,90
32322.04861,9.07E+03,3.69E+01,18.985163,116.088267,90
32322.04931,9.13E+03,3.67E+01,19.095172,116.19979,90
32322.05,9.18E+03,3.65E+01,19.200094,116.309355,90
32322.05069,9.23E+03,3.62E+01,19.300066,116.417002,90
32322.05139,9.29E+03,3.60E+01,19.39522,116.52277,90
32322.05208,9.34E+03,3.58E+01,19.485686,116.626697,90
32322.05278,9.40E+03,3.56E+01,19.571585,116.72882,90
32322.05347,9.45E+03,3.54E+01,19.653038,116.829177,90
32322.05417,9.50E+03,3.52E+01,19.73016,116.9278,90
32322.05486,9.55E+03,3.50E+01,19.803064,117.024726,90
32322.05556,9.60E+03,3.47E+01,19.871857,117.119985,90
32322.05625,9.65E+03,3.45E+01,19.936644,117.213611,90
32322.05694,9.70E+03,3.43E+01,19.997526,117.305635,90
32322.05764,9.75E+03,3.41E+01,20.054602,117.396087,90
32322.05833,9.80E+03,3.39E+01,20.107967,117.484996,90
32322.05903,9.85E+03,3.37E+01,20.157711,117.572391,90
32322.05972,9.90E+03,3.35E+01,20.203926,117.6583,90
32322.06042,9.95E+03,3.33E+01,20.246696,117.742749,90
32322.06111,9.99E+03,3.31E+01,20.286107,117.825766,90
32322.06181,1.00E+04,3.29E+01,20.322238,117.907375,90
32322.0625,1.01E+04,3.27E+01,20.355169,117.987601,90
32322.06319,1.01E+04,3.25E+01,20.384977,118.066469,90
32322.06389,1.02E+04,3.23E+01,20.411734,118.144003,90
32322.06458,1.02E+04,3.21E+01,20.435513,118.220224,90
32322.06528,1.03E+04,3.19E+01,20.456385,118.295156,90
32322.06597,1.03E+04,3.17E+01,20.474416,118.36882,90
32322.06667,1.04E+04,3.15E+01,20.489672,118.441237,90
32322.06736,1.04E+04,3.13E+01,20.502218,118.512428,90
32322.06806,1.04E+04,3.11E+01,20.512115,118.582414,90
32322.06875,1.05E+04,3.09E+01,20.519424,118.651212,90
32322.06944,1.05E+04,3.07E+01,20.524203,118.718843,90
32322.07014,1.06E+04,3.05E+01,20.526509,118.785325,90
32322.07083,1.06E+04,3.03E+01,20.526398,118.850677,90
32322.07153,1.06E+04,3.01E+01,20.523924,118.914915,90
32322.07222,1.07E+04,2.99E+01,20.519139,118.978056,90
32322.07292,1.07E+04,2.97E+01,20.512094,119.040119,90
32322.07361,1.08E+04,2.95E+01,20.502839,119.101118,90
32322.07431,1.08E+04,2.93E+01,20.491421,119.161069,90
32322.075,1.08E+04,2.92E+01,20.477889,119.21999,90
32322.07569,1.09E+04,2.90E+01,20.462288,119.277893,90
32322.07639,1.09E+04,2.88E+01,20.444662,119.334794,90
32322.07708,1.10E+04,2.86E+01,20.425055,119.390708,90
32322.07778,1.10E+04,2.84E+01,20.403509,119.445648,90
32322.07847,1.10E+04,2.82E+01,20.380066,119.499628,90
32322.07917,1.11E+04,2.80E+01,20.354766,119.552661,90
32322.07986,1.11E+04,2.78E+01,20.327648,119.604761,90
32322.08056,1.11E+04,2.77E+01,20.298751,119.65594,90
32322.08125,1.12E+04,2.75E+01,20.26811,119.70621,90
32322.08194,1.12E+04,2.73E+01,20.235764,119.755583,90
32322.08264,1.12E+04,2.71E+01,20.201748,119.804071,90
32322.08333,1.13E+04,2.69E+01,20.166096,119.851687,90
32322.08403,1.13E+04,2.67E+01,20.128841,119.898439,90
32322.08472,1.13E+04,2.66E+01,20.090018,119.944341,90
32322.08542,1.14E+04,2.64E+01,20.049659,119.989402,90
32322.08611,1.14E+04,2.62E+01,20.007794,120.033633,90
32322.08681,1.14E+04,2.60E+01,19.964455,120.077044,90
32322.0875,1.15E+04,2.58E+01,19.919671,120.119644,90
32322.08819,1.15E+04,2.57E+01,19.873473,120.161444,90
32322.08889,1.15E+04,2.55E+01,19.825889,120.202453,90
32322.08958,1.16E+04,2.53E+01,19.776947,120.242681,90
32322.09028,1.16E+04,2.51E+01,19.726674,120.282135,90
32322.09097,1.16E+04,2.49E+01,19.675097,120.320825,90
32322.09167,1.16E+04,2.48E+01,19.622243,120.35876,90
32322.09236,1.17E+04,2.46E+01,19.568138,120.395947,90
32322.09306,1.17E+04,2.44E+01,19.512806,120.432396,90
32322.09375,1.17E+04,2.42E+01,19.456272,120.468113,90
32322.09444,1.17E+04,2.41E+01,19.398561,120.503107,90
32322.09514,1.18E+04,2.39E+01,19.339695,120.537385,90
32322.09583,1.18E+04,2.37E+01,19.279699,120.570955,90
32322.09653,1.18E+04,2.35E+01,19.218594,120.603823,90
32322.09722,1.18E+04,2.34E+01,19.156404,120.635997,90
32322.09792,1.19E+04,2.32E+01,19.093149,120.667484,90
32322.09861,1.19E+04,2.30E+01,19.028851,120.698291,90
32322.09931,1.19E+04,2.28E+01,18.96353,120.728423,90
32322.1,1.19E+04,2.27E+01,18.897209,120.757887,90
32322.10069,1.20E+04,2.25E+01,18.829906,120.78669,90
32322.10139,1.20E+04,2.23E+01,18.761641,120.814837,90
32322.10208,1.20E+04,2.22E+01,18.692434,120.842335,90
32322.10278,1.20E+04,2.20E+01,18.622304,120.869188,90
32322.10347,1.21E+04,2.18E+01,18.551269,120.895404,90
32322.10417,1.21E+04,2.16E+01,18.479347,120.920986,90
32322.10486,1.21E+04,2.15E+01,18.406557,120.945942,90
32322.10556,1.21E+04,2.13E+01,18.332917,120.970274,90
32322.10625,1.21E+04,2.11E+01,18.258443,120.99399,90
32322.10694,1.22E+04,2.10E+01,18.183152,121.017093,90
32322.10764,1.22E+04,2.08E+01,18.107062,121.039588,90
32322.10833,1.22E+04,2.06E+01,18.030188,121.06148,90
32322.10903,1.22E+04,2.05E+01,17.952548,121.082774,90
32322.10972,1.22E+04,2.03E+01,17.874157,121.103474,90
32322.11042,1.23E+04,2.01E+01,17.79503,121.123585,90
32322.11111,1.23E+04,1.99E+01,17.715183,121.143109,90
32322.11181,1.23E+04,1.98E+01,17.634631,121.162052,90
32322.1125,1.23E+04,1.96E+01,17.553389,121.180418,90
32322.11319,1.23E+04,1.94E+01,17.471471,121.19821,90
32322.11389,1.23E+04,1.93E+01,17.388893,121.215431,90
32322.11458,1.23E+04,1.91E+01,17.305668,121.232086,90
32322.11528,1.24E+04,1.89E+01,17.22181,121.248179,90
32322.11597,1.24E+04,1.88E+01,17.137334,121.263711,90
32322.11667,1.24E+04,1.86E+01,17.052252,121.278688,90
32322.11736,1.24E+04,1.84E+01,16.966578,121.293111,90
32322.11806,1.24E+04,1.83E+01,16.880326,121.306984,90
32322.11875,1.24E+04,1.81E+01,16.793508,121.32031,90
32322.11944,1.24E+04,1.79E+01,16.706138,121.333092,90
32322.12014,1.25E+04,1.78E+01,16.618227,121.345332,90
32322.12083,1.25E+04,1.76E+01,16.529789,121.357034,90
32322.12153,1.25E+04,1.74E+01,16.440835,121.368199,90
32322.12222,1.25E+04,1.73E+01,16.351379,121.378831,90
32322.12292,1.25E+04,1.71E+01,16.261431,121.388932,90
32322.12361,1.25E+04,1.69E+01,16.171005,121.398504,90
32322.12431,1.25E+04,1.68E+01,16.080111,121.407549,90
32322.125,1.25E+04,1.66E+01,15.988761,121.416069,90
32322.12569,1.25E+04,1.65E+01,15.896968,121.424067,90
32322.12639,1.26E+04,1.63E+01,15.804741,121.431544,90
32322.12708,1.26E+04,1.61E+01,15.712093,121.438503,90
32322.12778,1.26E+04,1.60E+01,15.619034,121.444944,90
32322.12847,1.26E+04,1.58E+01,15.525575,121.45087,90
32322.12917,1.26E+04,1.56E+01,15.431728,121.456283,90
32322.12986,1.26E+04,1.55E+01,15.337502,121.461183,90
32322.13056,1.26E+04,1.53E+01,15.24291,121.465573,90
